period,product_id,quantity
139,1704,0
139,1708,0
139,50,0
139,1718,0
139,1559,0
139,1709,0
139,1706,0
139,83,0
139,1697,0
139,1728,0
139,1789,0
139,1743,0
139,1701,0
139,1684,0
139,311,0
139,628,0
139,1714,0
139,1698,0
139,1719,0
139,1680,0
139,6306,0
139,49,0
139,2619,0
139,1699,0
139,1725,0
139,432,0
139,6500,0
139,1717,0
139,1723,0
139,3863,0
139,130,0
139,484,0
139,363,0
139,1712,0
139,780,0
139,626,0
139,739,0
139,1622,0
139,1690,0
139,974,0
139,135,0
139,3511,0
140,1756,22
140,1703,0
140,1700,0
140,570,0
140,1767,0
140,1707,0
140,1754,0
140,685,0
140,1704,1
140,1708,0
140,50,0
140,1718,0
140,1559,0
140,1709,0
140,1706,1
140,83,0
140,1697,0
140,1728,0
140,1789,0
140,1743,0
140,1701,0
140,1684,0
140,311,0
140,628,0
140,1714,0
140,1698,0
140,1719,0
140,1680,0
140,6306,0
140,49,0
140,2619,0
140,1699,0
140,1725,0
140,432,0
140,6500,0
140,1717,0
140,1723,1
140,3863,0
140,130,0
140,484,0
140,363,0
140,1712,0
140,780,0
140,626,1
140,739,2
140,1622,0
140,1690,0
140,974,0
140,135,0
140,3511,0
141,1756,0
141,1703,0
141,1700,0
141,570,0
141,1767,0
141,1707,0
141,1754,0
141,685,4
141,1704,1
141,1708,1
141,50,0
141,1718,0
141,1559,0
141,1709,0
141,1706,1
141,83,0
141,1697,0
141,1728,0
141,1789,0
141,1743,0
141,1701,1
141,1684,1
141,311,0
141,628,5
141,1714,0
141,1698,0
141,1719,1
141,1680,0
141,6306,0
141,49,1
141,2619,0
141,1699,0
141,1725,0
141,432,0
141,6500,0
141,1717,0
141,1723,1
141,3863,0
141,130,0
141,484,0
141,363,0
141,1712,0
141,780,0
141,626,2
141,739,0
141,1622,0
141,1690,6
141,974,0
141,135,0
141,3511,0
142,1756,0
142,1703,0
142,1700,0
142,570,0
142,1767,0
142,1707,0
142,1754,0
142,685,0
142,1704,0
142,1708,0
142,50,0
142,1718,0
142,1559,0
142,1709,0
142,1706,0
142,83,0
142,1697,0
142,1728,0
142,1789,0
142,1743,0
142,1701,0
142,1684,0
142,311,0
142,628,0
142,1714,0
142,1698,0
142,1719,0
142,1680,0
142,6306,0
142,49,0
142,2619,0
142,1699,0
142,1725,0
142,432,0
142,6500,0
142,1717,0
142,1723,0
142,3863,0
142,130,0
142,484,0
142,363,0
142,1712,0
142,780,0
142,626,0
142,739,0
142,1622,0
142,1690,0
142,974,0
142,135,0
142,3511,0
143,1756,0
143,1703,0
143,1700,0
143,570,0
143,1767,5
143,1707,0
143,1754,0
143,685,1
143,1704,2
143,1708,0
143,50,0
143,1718,0
143,1559,0
143,1709,0
143,1706,0
143,83,0
143,1697,0
143,1728,0
143,1789,0
143,1743,0
143,1701,1
143,1684,0
143,311,0
143,628,1
143,1714,0
143,1698,0
143,1719,0
143,1680,2
143,6306,0
143,49,0
143,2619,0
143,1699,0
143,1725,0
143,432,0
143,6500,0
143,1717,0
143,1723,0
143,3863,0
143,130,0
143,484,0
143,363,0
143,1712,0
143,780,0
143,626,1
143,739,1
143,1622,0
143,1690,0
143,974,0
143,135,0
143,3511,0
144,1756,0
144,1703,0
144,1700,0
144,570,0
144,1767,0
144,1707,0
144,1754,0
144,685,0
144,1704,0
144,1708,0
144,50,0
144,1718,0
144,1559,0
144,1709,0
144,1706,0
144,83,0
144,1697,0
144,1728,0
144,1789,0
144,1743,0
144,1701,0
144,1684,0
144,311,0
144,628,0
144,1714,0
144,1698,0
144,1719,0
144,1680,0
144,6306,0
144,49,0
144,2619,0
144,1699,0
144,1725,0
144,432,0
144,6500,0
144,1717,0
144,1723,0
144,3863,0
144,130,0
144,484,0
144,363,0
144,1712,0
144,780,0
144,626,0
144,739,0
144,1622,0
144,1690,0
144,974,0
144,135,0
144,3511,0
145,1756,0
145,1703,0
145,1700,0
145,570,0
145,1767,0
145,1707,0
145,1754,0
145,685,0
145,1704,0
145,1708,0
145,50,0
145,1718,0
145,1559,0
145,1709,0
145,1706,0
145,83,0
145,1697,0
145,1728,0
145,1789,0
145,1743,0
145,1701,0
145,1684,0
145,311,0
145,628,0
145,1714,0
145,1698,0
145,1719,0
145,1680,0
145,6306,0
145,49,0
145,2619,0
145,1699,0
145,1725,0
145,432,0
145,6500,0
145,1717,0
145,1723,0
145,3863,0
145,130,0
145,484,0
145,363,0
145,1712,0
145,780,0
145,626,0
145,739,0
145,1622,0
145,1690,0
145,974,0
145,135,0
145,3511,0
146,1756,0
146,1703,0
146,1700,0
146,570,0
146,1767,0
146,1707,0
146,1754,0
146,685,0
146,1704,0
146,1708,0
146,50,0
146,1718,0
146,1559,0
146,1709,0
146,1706,0
146,83,0
146,1697,0
146,1728,0
146,1789,0
146,1743,0
146,1701,0
146,1684,0
146,311,0
146,628,0
146,1714,0
146,1698,0
146,1719,0
146,1680,0
146,6306,0
146,49,0
146,2619,0
146,1699,0
146,1725,0
146,432,0
146,6500,0
146,1717,0
146,1723,0
146,3863,0
146,130,0
146,484,0
146,363,0
146,1712,0
146,780,0
146,626,0
146,739,0
146,1622,0
146,1690,0
146,974,0
146,135,0
146,3511,0
147,1756,26
147,1703,0
147,1700,0
147,570,0
147,1767,0
147,1707,0
147,1754,0
147,685,4
147,1704,3
147,1708,2
147,50,0
147,1718,0
147,1559,0
147,1709,0
147,1706,0
147,83,0
147,1697,0
147,1728,0
147,1789,0
147,1743,0
147,1701,1
147,1684,1
147,311,0
147,628,2
147,1714,0
147,1698,0
147,1719,0
147,1680,1
147,6306,0
147,49,0
147,2619,0
147,1699,0
147,1725,0
147,432,0
147,6500,0
147,1717,0
147,1723,3
147,3863,0
147,130,0
147,484,0
147,363,0
147,1712,0
147,780,0
147,626,2
147,739,3
147,1622,0
147,1690,13
147,974,0
147,135,1
147,3511,0
148,1756,0
148,1703,1
148,1700,0
148,570,0
148,1767,0
148,1707,0
148,1754,0
148,685,0
148,1704,2
148,1708,0
148,50,0
148,1718,0
148,1559,2
148,1709,0
148,1706,1
148,83,0
148,1697,0
148,1728,0
148,1789,0
148,1743,0
148,1701,1
148,1684,0
148,311,0
148,628,2
148,1714,0
148,1698,0
148,1719,0
148,1680,0
148,6306,0
148,49,0
148,2619,0
148,1699,0
148,1725,0
148,432,0
148,6500,0
148,1717,0
148,1723,0
148,3863,0
148,130,0
148,484,0
148,363,0
148,1712,0
148,780,0
148,626,0
148,739,0
148,1622,0
148,1690,0
148,974,0
148,135,0
148,3511,0
149,1756,22
149,1703,4
149,1700,0
149,570,0
149,1767,0
149,1707,10
149,1754,0
149,685,1
149,1704,0
149,1708,1
149,50,0
149,1718,0
149,1559,0
149,1709,0
149,1706,0
149,83,1
149,1697,0
149,1728,0
149,1789,0
149,1743,0
149,1701,0
149,1684,2
149,311,0
149,628,0
149,1714,0
149,1698,0
149,1719,0
149,1680,0
149,6306,0
149,49,2
149,2619,0
149,1699,0
149,1725,0
149,432,0
149,6500,0
149,1717,0
149,1723,2
149,3863,0
149,130,0
149,484,0
149,363,0
149,1712,0
149,780,0
149,626,3
149,739,0
149,1622,0
149,1690,0
149,974,0
149,135,0
149,3511,0
150,1756,4
150,1703,0
150,1700,0
150,570,0
150,1767,0
150,1707,23
150,1754,0
150,685,4
150,1704,2
150,1708,0
150,50,0
150,1718,3
150,1559,0
150,1709,0
150,1706,2
150,83,0
150,1697,0
150,1728,0
150,1789,0
150,1743,0
150,1701,0
150,1684,2
150,311,2
150,628,1
150,1714,0
150,1698,0
150,1719,0
150,1680,0
150,6306,0
150,49,0
150,2619,0
150,1699,0
150,1725,0
150,432,0
150,6500,0
150,1717,0
150,1723,3
150,3863,0
150,130,0
150,484,0
150,363,0
150,1712,0
150,780,0
150,626,1
150,739,2
150,1622,0
150,1690,8
150,974,0
150,135,1
150,3511,0
151,1756,0
151,1703,0
151,1700,0
151,570,0
151,1767,0
151,1707,0
151,1754,0
151,685,0
151,1704,0
151,1708,0
151,50,0
151,1718,0
151,1559,0
151,1709,0
151,1706,0
151,83,0
151,1697,0
151,1728,0
151,1789,0
151,1743,0
151,1701,0
151,1684,0
151,311,0
151,628,0
151,1714,0
151,1698,0
151,1719,0
151,1680,0
151,6306,0
151,49,0
151,2619,0
151,1699,0
151,1725,0
151,432,0
151,6500,0
151,1717,0
151,1723,0
151,3863,0
151,130,0
151,484,0
151,363,0
151,1712,0
151,780,0
151,626,0
151,739,0
151,1622,0
151,1690,0
151,974,0
151,135,0
151,3511,0
152,1756,0
152,1703,0
152,1700,0
152,570,0
152,1767,0
152,1707,0
152,1754,0
152,685,0
152,1704,0
152,1708,0
152,50,0
152,1718,0
152,1559,0
152,1709,0
152,1706,0
152,83,0
152,1697,0
152,1728,0
152,1789,0
152,1743,0
152,1701,0
152,1684,0
152,311,0
152,628,0
152,1714,0
152,1698,0
152,1719,0
152,1680,0
152,6306,0
152,49,0
152,2619,0
152,1699,0
152,1725,0
152,432,0
152,6500,0
152,1717,0
152,1723,0
152,3863,0
152,130,0
152,484,0
152,363,0
152,1712,0
152,780,0
152,626,0
152,739,0
152,1622,0
152,1690,0
152,974,0
152,135,0
152,3511,0
153,1756,0
153,1703,0
153,1700,0
153,570,0
153,1767,0
153,1707,0
153,1754,0
153,685,0
153,1704,0
153,1708,0
153,50,0
153,1718,0
153,1559,0
153,1709,0
153,1706,0
153,83,0
153,1697,0
153,1728,0
153,1789,0
153,1743,0
153,1701,0
153,1684,0
153,311,0
153,628,0
153,1714,0
153,1698,0
153,1719,0
153,1680,0
153,6306,0
153,49,0
153,2619,0
153,1699,0
153,1725,0
153,432,0
153,6500,0
153,1717,0
153,1723,0
153,3863,0
153,130,0
153,484,0
153,363,0
153,1712,0
153,780,0
153,626,0
153,739,0
153,1622,0
153,1690,0
153,974,0
153,135,0
153,3511,0
154,1756,2
154,1703,0
154,1700,0
154,570,0
154,1767,1
154,1707,0
154,1754,0
154,685,6
154,1704,2
154,1708,6
154,50,0
154,1718,1
154,1559,0
154,1709,0
154,1706,3
154,83,2
154,1697,0
154,1728,0
154,1789,0
154,1743,0
154,1701,1
154,1684,1
154,311,0
154,628,4
154,1714,0
154,1698,0
154,1719,6
154,1680,5
154,6306,0
154,49,2
154,2619,0
154,1699,0
154,1725,0
154,432,0
154,6500,0
154,1717,0
154,1723,6
154,3863,0
154,130,1
154,484,0
154,363,0
154,1712,0
154,780,4
154,626,2
154,739,6
154,1622,0
154,1690,8
154,974,0
154,135,0
154,3511,0
155,1756,1
155,1703,0
155,1700,0
155,570,0
155,1767,0
155,1707,0
155,1754,0
155,685,3
155,1704,0
155,1708,1
155,50,0
155,1718,0
155,1559,0
155,1709,0
155,1706,1
155,83,0
155,1697,0
155,1728,0
155,1789,0
155,1743,0
155,1701,0
155,1684,1
155,311,0
155,628,3
155,1714,0
155,1698,0
155,1719,1
155,1680,1
155,6306,0
155,49,2
155,2619,0
155,1699,0
155,1725,0
155,432,0
155,6500,0
155,1717,0
155,1723,1
155,3863,0
155,130,0
155,484,0
155,363,0
155,1712,0
155,780,1
155,626,1
155,739,0
155,1622,0
155,1690,0
155,974,0
155,135,0
155,3511,0
156,1756,23
156,1703,2
156,1700,0
156,570,0
156,1767,9
156,1707,48
156,1754,0
156,685,3
156,1704,1
156,1708,0
156,50,0
156,1718,1
156,1559,0
156,1709,0
156,1706,0
156,83,0
156,1697,0
156,1728,0
156,1789,0
156,1743,0
156,1701,0
156,1684,0
156,311,6
156,628,2
156,1714,0
156,1698,0
156,1719,3
156,1680,0
156,6306,0
156,49,2
156,2619,0
156,1699,0
156,1725,0
156,432,0
156,6500,0
156,1717,0
156,1723,5
156,3863,0
156,130,0
156,484,0
156,363,0
156,1712,0
156,780,4
156,626,0
156,739,1
156,1622,0
156,1690,0
156,974,0
156,135,0
156,3511,0
157,1756,0
157,1703,0
157,1700,0
157,570,0
157,1767,3
157,1707,0
157,1754,0
157,685,2
157,1704,1
157,1708,6
157,50,0
157,1718,0
157,1559,0
157,1709,0
157,1706,2
157,83,0
157,1697,0
157,1728,0
157,1789,0
157,1743,0
157,1701,1
157,1684,0
157,311,0
157,628,5
157,1714,0
157,1698,0
157,1719,0
157,1680,2
157,6306,0
157,49,0
157,2619,0
157,1699,1
157,1725,0
157,432,0
157,6500,0
157,1717,0
157,1723,7
157,3863,0
157,130,2
157,484,0
157,363,0
157,1712,0
157,780,3
157,626,7
157,739,80
157,1622,0
157,1690,0
157,974,0
157,135,4
157,3511,0
158,1756,0
158,1703,0
158,1700,0
158,570,0
158,1767,0
158,1707,0
158,1754,0
158,685,0
158,1704,0
158,1708,0
158,50,0
158,1718,0
158,1559,0
158,1709,0
158,1706,0
158,83,0
158,1697,0
158,1728,0
158,1789,0
158,1743,0
158,1701,0
158,1684,0
158,311,0
158,628,0
158,1714,0
158,1698,0
158,1719,0
158,1680,0
158,6306,0
158,49,0
158,2619,0
158,1699,0
158,1725,0
158,432,0
158,6500,0
158,1717,0
158,1723,0
158,3863,0
158,130,0
158,484,0
158,363,0
158,1712,0
158,780,0
158,626,0
158,739,0
158,1622,0
158,1690,0
158,974,0
158,135,0
158,3511,0
159,1756,0
159,1703,0
159,1700,0
159,570,0
159,1767,0
159,1707,0
159,1754,0
159,685,0
159,1704,0
159,1708,0
159,50,0
159,1718,0
159,1559,0
159,1709,0
159,1706,0
159,83,0
159,1697,0
159,1728,0
159,1789,0
159,1743,0
159,1701,0
159,1684,0
159,311,0
159,628,0
159,1714,0
159,1698,0
159,1719,0
159,1680,0
159,6306,0
159,49,0
159,2619,0
159,1699,0
159,1725,0
159,432,0
159,6500,0
159,1717,0
159,1723,0
159,3863,0
159,130,0
159,484,0
159,363,0
159,1712,0
159,780,0
159,626,0
159,739,0
159,1622,0
159,1690,0
159,974,0
159,135,0
159,3511,0
160,1756,1
160,1703,0
160,1700,4
160,570,0
160,1767,0
160,1707,0
160,1754,0
160,685,0
160,1704,1
160,1708,0
160,50,0
160,1718,3
160,1559,0
160,1709,0
160,1706,0
160,83,0
160,1697,0
160,1728,0
160,1789,0
160,1743,0
160,1701,0
160,1684,1
160,311,0
160,628,0
160,1714,0
160,1698,0
160,1719,0
160,1680,0
160,6306,0
160,49,2
160,2619,0
160,1699,0
160,1725,0
160,432,0
160,6500,0
160,1717,0
160,1723,0
160,3863,0
160,130,1
160,484,0
160,363,0
160,1712,0
160,780,0
160,626,10
160,739,2
160,1622,0
160,1690,0
160,974,0
160,135,0
160,3511,0
161,1756,0
161,1703,0
161,1700,2
161,570,0
161,1767,0
161,1707,0
161,1754,0
161,685,6
161,1704,2
161,1708,2
161,50,0
161,1718,0
161,1559,0
161,1709,0
161,1706,4
161,83,0
161,1697,0
161,1728,0
161,1789,0
161,1743,0
161,1701,0
161,1684,0
161,311,0
161,628,1
161,1714,2
161,1698,0
161,1719,1
161,1680,2
161,6306,0
161,49,0
161,2619,0
161,1699,0
161,1725,0
161,432,0
161,6500,0
161,1717,0
161,1723,0
161,3863,0
161,130,0
161,484,0
161,363,0
161,1712,0
161,780,0
161,626,1
161,739,2
161,1622,0
161,1690,16
161,974,0
161,135,0
161,3511,0
162,1756,15
162,1703,0
162,1700,9
162,570,0
162,1767,1
162,1707,0
162,1754,0
162,685,2
162,1704,3
162,1708,1
162,50,0
162,1718,1
162,1559,7
162,1709,0
162,1706,0
162,83,0
162,1697,0
162,1728,0
162,1789,0
162,1743,0
162,1701,2
162,1684,1
162,311,1
162,628,7
162,1714,0
162,1698,2
162,1719,2
162,1680,0
162,6306,0
162,49,4
162,2619,0
162,1699,0
162,1725,0
162,432,0
162,6500,0
162,1717,0
162,1723,0
162,3863,0
162,130,0
162,484,0
162,363,0
162,1712,0
162,780,0
162,626,4
162,739,22
162,1622,0
162,1690,0
162,974,0
162,135,0
162,3511,0
163,1756,3
163,1703,0
163,1700,7
163,570,0
163,1767,0
163,1707,22
163,1754,0
163,685,0
163,1704,2
163,1708,1
163,50,0
163,1718,2
163,1559,0
163,1709,0
163,1706,0
163,83,1
163,1697,0
163,1728,0
163,1789,0
163,1743,0
163,1701,0
163,1684,1
163,311,0
163,628,2
163,1714,0
163,1698,0
163,1719,2
163,1680,0
163,6306,0
163,49,0
163,2619,0
163,1699,0
163,1725,0
163,432,0
163,6500,0
163,1717,0
163,1723,4
163,3863,0
163,130,0
163,484,0
163,363,0
163,1712,0
163,780,2
163,626,3
163,739,2
163,1622,0
163,1690,0
163,974,0
163,135,0
163,3511,0
164,1756,2
164,1703,0
164,1700,1
164,570,0
164,1767,0
164,1707,8
164,1754,0
164,685,10
164,1704,2
164,1708,8
164,50,0
164,1718,0
164,1559,5
164,1709,0
164,1706,1
164,83,0
164,1697,0
164,1728,0
164,1789,0
164,1743,0
164,1701,0
164,1684,2
164,311,4
164,628,1
164,1714,1
164,1698,0
164,1719,3
164,1680,2
164,6306,0
164,49,0
164,2619,0
164,1699,0
164,1725,0
164,432,0
164,6500,0
164,1717,0
164,1723,8
164,3863,0
164,130,0
164,484,0
164,363,0
164,1712,0
164,780,1
164,626,0
164,739,0
164,1622,0
164,1690,0
164,974,0
164,135,0
164,3511,0
165,1756,0
165,1703,0
165,1700,0
165,570,0
165,1767,0
165,1707,0
165,1754,0
165,685,0
165,1704,0
165,1708,0
165,50,0
165,1718,0
165,1559,0
165,1709,0
165,1706,0
165,83,0
165,1697,0
165,1728,0
165,1789,0
165,1743,0
165,1701,0
165,1684,0
165,311,0
165,628,0
165,1714,0
165,1698,0
165,1719,0
165,1680,0
165,6306,0
165,49,0
165,2619,0
165,1699,0
165,1725,0
165,432,0
165,6500,0
165,1717,0
165,1723,0
165,3863,0
165,130,0
165,484,0
165,363,0
165,1712,0
165,780,0
165,626,0
165,739,0
165,1622,0
165,1690,0
165,974,0
165,135,0
165,3511,0
166,1756,0
166,1703,0
166,1700,0
166,570,0
166,1767,0
166,1707,0
166,1754,0
166,685,0
166,1704,0
166,1708,0
166,50,0
166,1718,0
166,1559,0
166,1709,0
166,1706,0
166,83,0
166,1697,0
166,1728,0
166,1789,0
166,1743,0
166,1701,0
166,1684,0
166,311,0
166,628,0
166,1714,0
166,1698,0
166,1719,0
166,1680,0
166,6306,0
166,49,0
166,2619,0
166,1699,0
166,1725,0
166,432,0
166,6500,0
166,1717,0
166,1723,0
166,3863,0
166,130,0
166,484,0
166,363,0
166,1712,0
166,780,0
166,626,0
166,739,0
166,1622,0
166,1690,0
166,974,0
166,135,0
166,3511,0
167,1756,3
167,1703,0
167,1700,8
167,570,0
167,1767,11
167,1707,0
167,1754,0
167,685,3
167,1704,3
167,1708,0
167,50,0
167,1718,8
167,1559,0
167,1709,0
167,1706,0
167,83,2
167,1697,0
167,1728,0
167,1789,0
167,1743,0
167,1701,0
167,1684,2
167,311,0
167,628,2
167,1714,1
167,1698,1
167,1719,4
167,1680,0
167,6306,0
167,49,2
167,2619,0
167,1699,0
167,1725,0
167,432,0
167,6500,0
167,1717,0
167,1723,3
167,3863,0
167,130,0
167,484,0
167,363,0
167,1712,0
167,780,0
167,626,2
167,739,2
167,1622,0
167,1690,0
167,974,0
167,135,2
167,3511,0
168,1756,0
168,1703,0
168,1700,8
168,570,0
168,1767,15
168,1707,0
168,1754,0
168,685,7
168,1704,0
168,1708,0
168,50,0
168,1718,0
168,1559,3
168,1709,0
168,1706,4
168,83,0
168,1697,0
168,1728,0
168,1789,0
168,1743,0
168,1701,1
168,1684,0
168,311,0
168,628,4
168,1714,2
168,1698,0
168,1719,1
168,1680,1
168,6306,0
168,49,1
168,2619,0
168,1699,4
168,1725,0
168,432,0
168,6500,0
168,1717,0
168,1723,6
168,3863,0
168,130,1
168,484,0
168,363,0
168,1712,0
168,780,1
168,626,0
168,739,3
168,1622,0
168,1690,8
168,974,0
168,135,1
168,3511,0
169,1756,14
169,1703,0
169,1700,4
169,570,0
169,1767,3
169,1707,0
169,1754,0
169,685,5
169,1704,1
169,1708,10
169,50,0
169,1718,4
169,1559,0
169,1709,0
169,1706,2
169,83,1
169,1697,0
169,1728,0
169,1789,0
169,1743,0
169,1701,0
169,1684,0
169,311,1
169,628,4
169,1714,1
169,1698,1
169,1719,4
169,1680,0
169,6306,0
169,49,2
169,2619,0
169,1699,0
169,1725,0
169,432,0
169,6500,0
169,1717,0
169,1723,6
169,3863,0
169,130,0
169,484,0
169,363,0
169,1712,0
169,780,1
169,626,1
169,739,3
169,1622,0
169,1690,0
169,974,0
169,135,4
169,3511,0
170,1756,2
170,1703,0
170,1700,7
170,570,0
170,1767,3
170,1707,0
170,1754,0
170,685,2
170,1704,2
170,1708,3
170,50,0
170,1718,3
170,1559,0
170,1709,0
170,1706,0
170,83,1
170,1697,0
170,1728,0
170,1789,0
170,1743,0
170,1701,0
170,1684,2
170,311,0
170,628,18
170,1714,1
170,1698,1
170,1719,2
170,1680,0
170,6306,0
170,49,2
170,2619,0
170,1699,1
170,1725,0
170,432,0
170,6500,0
170,1717,0
170,1723,8
170,3863,0
170,130,1
170,484,0
170,363,0
170,1712,0
170,780,0
170,626,0
170,739,0
170,1622,0
170,1690,0
170,974,0
170,135,2
170,3511,0
171,1756,22
171,1703,0
171,1700,8
171,570,4
171,1767,0
171,1707,43
171,1754,0
171,685,11
171,1704,2
171,1708,0
171,50,0
171,1718,4
171,1559,3
171,1709,0
171,1706,2
171,83,0
171,1697,0
171,1728,0
171,1789,0
171,1743,0
171,1701,2
171,1684,2
171,311,8
171,628,6
171,1714,7
171,1698,1
171,1719,0
171,1680,0
171,6306,0
171,49,0
171,2619,0
171,1699,0
171,1725,0
171,432,0
171,6500,0
171,1717,0
171,1723,10
171,3863,0
171,130,0
171,484,0
171,363,0
171,1712,0
171,780,8
171,626,12
171,739,1
171,1622,1
171,1690,1
171,974,0
171,135,0
171,3511,0
172,1756,0
172,1703,0
172,1700,0
172,570,0
172,1767,0
172,1707,0
172,1754,0
172,685,0
172,1704,0
172,1708,0
172,50,0
172,1718,0
172,1559,0
172,1709,0
172,1706,0
172,83,0
172,1697,0
172,1728,0
172,1789,0
172,1743,0
172,1701,0
172,1684,0
172,311,0
172,628,0
172,1714,0
172,1698,0
172,1719,0
172,1680,0
172,6306,0
172,49,0
172,2619,0
172,1699,0
172,1725,0
172,432,0
172,6500,0
172,1717,0
172,1723,0
172,3863,0
172,130,0
172,484,0
172,363,0
172,1712,0
172,780,0
172,626,0
172,739,0
172,1622,0
172,1690,0
172,974,0
172,135,0
172,3511,0
173,1756,0
173,1703,0
173,1700,0
173,570,0
173,1767,0
173,1707,0
173,1754,0
173,685,0
173,1704,0
173,1708,0
173,50,0
173,1718,0
173,1559,0
173,1709,0
173,1706,0
173,83,0
173,1697,0
173,1728,0
173,1789,0
173,1743,0
173,1701,0
173,1684,0
173,311,0
173,628,0
173,1714,0
173,1698,0
173,1719,0
173,1680,0
173,6306,0
173,49,0
173,2619,0
173,1699,0
173,1725,0
173,432,0
173,6500,0
173,1717,0
173,1723,0
173,3863,0
173,130,0
173,484,0
173,363,0
173,1712,0
173,780,0
173,626,0
173,739,0
173,1622,0
173,1690,0
173,974,0
173,135,0
173,3511,0
174,1756,23
174,1703,0
174,1700,4
174,570,0
174,1767,0
174,1707,0
174,1754,0
174,685,8
174,1704,1
174,1708,1
174,50,0
174,1718,9
174,1559,0
174,1709,0
174,1706,0
174,83,1
174,1697,0
174,1728,0
174,1789,0
174,1743,0
174,1701,0
174,1684,4
174,311,0
174,628,5
174,1714,4
174,1698,0
174,1719,7
174,1680,0
174,6306,0
174,49,2
174,2619,0
174,1699,0
174,1725,0
174,432,0
174,6500,0
174,1717,0
174,1723,13
174,3863,0
174,130,1
174,484,0
174,363,0
174,1712,0
174,780,2
174,626,12
174,739,3
174,1622,0
174,1690,0
174,974,2
174,135,0
174,3511,0
175,1756,25
175,1703,0
175,1700,9
175,570,4
175,1767,4
175,1707,0
175,1754,0
175,685,11
175,1704,4
175,1708,9
175,50,0
175,1718,0
175,1559,0
175,1709,0
175,1706,2
175,83,2
175,1697,0
175,1728,0
175,1789,0
175,1743,0
175,1701,2
175,1684,2
175,311,0
175,628,11
175,1714,2
175,1698,0
175,1719,3
175,1680,2
175,6306,0
175,49,1
175,2619,0
175,1699,4
175,1725,0
175,432,0
175,6500,0
175,1717,0
175,1723,6
175,3863,0
175,130,2
175,484,0
175,363,0
175,1712,0
175,780,5
175,626,5
175,739,5
175,1622,5
175,1690,10
175,974,2
175,135,0
175,3511,0
176,1756,0
176,1703,0
176,1700,7
176,570,4
176,1767,6
176,1707,0
176,1754,0
176,685,0
176,1704,6
176,1708,1
176,50,0
176,1718,1
176,1559,1
176,1709,0
176,1706,0
176,83,0
176,1697,0
176,1728,0
176,1789,0
176,1743,0
176,1701,0
176,1684,0
176,311,0
176,628,13
176,1714,0
176,1698,1
176,1719,3
176,1680,0
176,6306,0
176,49,3
176,2619,0
176,1699,4
176,1725,0
176,432,0
176,6500,0
176,1717,0
176,1723,12
176,3863,0
176,130,0
176,484,0
176,363,0
176,1712,0
176,780,0
176,626,3
176,739,0
176,1622,1
176,1690,1
176,974,1
176,135,3
176,3511,0
177,1756,4
177,1703,0
177,1700,4
177,570,0
177,1767,5
177,1707,0
177,1754,0
177,685,13
177,1704,0
177,1708,2
177,50,0
177,1718,2
177,1559,0
177,1709,0
177,1706,0
177,83,1
177,1697,0
177,1728,0
177,1789,0
177,1743,0
177,1701,1
177,1684,3
177,311,0
177,628,3
177,1714,1
177,1698,1
177,1719,2
177,1680,0
177,6306,0
177,49,2
177,2619,0
177,1699,1
177,1725,0
177,432,0
177,6500,0
177,1717,0
177,1723,0
177,3863,0
177,130,1
177,484,0
177,363,0
177,1712,0
177,780,0
177,626,1
177,739,0
177,1622,0
177,1690,0
177,974,0
177,135,0
177,3511,0
178,1756,9
178,1703,0
178,1700,4
178,570,0
178,1767,2
178,1707,56
178,1754,0
178,685,9
178,1704,2
178,1708,4
178,50,0
178,1718,13
178,1559,0
178,1709,0
178,1706,1
178,83,0
178,1697,0
178,1728,0
178,1789,0
178,1743,0
178,1701,0
178,1684,1
178,311,0
178,628,1
178,1714,6
178,1698,0
178,1719,4
178,1680,1
178,6306,0
178,49,0
178,2619,0
178,1699,0
178,1725,0
178,432,0
178,6500,0
178,1717,0
178,1723,5
178,3863,0
178,130,0
178,484,0
178,363,0
178,1712,1
178,780,7
178,626,5
178,739,0
178,1622,0
178,1690,0
178,974,0
178,135,2
178,3511,0
179,1756,0
179,1703,0
179,1700,0
179,570,0
179,1767,0
179,1707,0
179,1754,0
179,685,0
179,1704,0
179,1708,0
179,50,0
179,1718,0
179,1559,0
179,1709,0
179,1706,0
179,83,0
179,1697,0
179,1728,0
179,1789,0
179,1743,0
179,1701,0
179,1684,0
179,311,0
179,628,0
179,1714,0
179,1698,0
179,1719,0
179,1680,0
179,6306,0
179,49,0
179,2619,0
179,1699,0
179,1725,0
179,432,0
179,6500,0
179,1717,0
179,1723,0
179,3863,0
179,130,0
179,484,0
179,363,0
179,1712,0
179,780,0
179,626,0
179,739,0
179,1622,0
179,1690,0
179,974,0
179,135,0
179,3511,0
180,1756,0
180,1703,0
180,1700,0
180,570,0
180,1767,0
180,1707,0
180,1754,0
180,685,0
180,1704,0
180,1708,0
180,50,0
180,1718,0
180,1559,0
180,1709,0
180,1706,0
180,83,0
180,1697,0
180,1728,0
180,1789,0
180,1743,0
180,1701,0
180,1684,0
180,311,0
180,628,0
180,1714,0
180,1698,0
180,1719,0
180,1680,0
180,6306,0
180,49,0
180,2619,0
180,1699,0
180,1725,0
180,432,0
180,6500,0
180,1717,0
180,1723,0
180,3863,0
180,130,0
180,484,0
180,363,0
180,1712,0
180,780,0
180,626,0
180,739,0
180,1622,0
180,1690,0
180,974,0
180,135,0
180,3511,0
181,1756,3
181,1703,0
